time,sipa,bluematt,dashjr,bitcoinstats,schnelli,todd,provoost,emzy,wiz
2024-04-12,11,8,7,10,4,10,10,9,7
2024-04-13,9,6,7,10,5,10,9,8,5
2024-04-14,10,6,7,10,9,9,6,10,5
2024-04-15,9,5,7,10,8,10,9,11,8
2024-04-16,10,8,7,10,6,10,0,9,6
2024-04-17,13,9,8,10,6,10,0,12,4
2024-04-18,8,8,7,10,6,10,0,10,6
2024-04-19,10,7,7,10,8,11,0,11,6
2024-04-20,12,8,5,10,6,10,0,12,7
2024-04-21,10,6,7,10,7,9,0,11,6
2024-04-22,10,7,6,10,6,9,0,11,7
2024-04-23,12,8,6,9,8,9,0,11,7
2024-04-24,11,6,7,8,8,9,10,8,9
2024-04-25,9,9,7,10,7,9,10,11,9
2024-04-26,8,7,6,10,8,8,8,11,8
2024-04-27,10,6,7,10,6,9,8,12,6
2024-04-28,11,5,4,10,6,9,11,10,6
2024-04-29,9,6,9,10,7,9,9,11,6
2024-04-30,14,5,8,10,6,9,10,11,6
2024-05-01,10,9,8,10,7,10,10,12,8
2024-05-02,10,7,8,9,6,10,8,9,5
2024-05-03,11,6,6,10,5,10,10,9,9
2024-05-04,15,6,8,10,8,10,9,12,7
2024-05-05,10,7,7,10,8,10,9,9,7
2024-05-06,13,7,7,10,8,10,6,12,5
2024-05-07,10,7,5,10,7,10,9,11,8
2024-05-08,9,7,6,10,6,10,10,13,6
2024-05-09,12,6,6,10,9,10,8,11,8
2024-05-10,10,7,5,10,7,10,9,10,7
2024-05-11,12,9,4,10,8,10,10,10,5
2024-05-12,10,8,8,10,8,10,10,10,8
2024-05-13,9,6,8,10,6,10,10,8,7
2024-05-14,13,6,6,9,6,10,8,12,6
2024-05-15,13,8,6,10,6,10,8,12,6
2024-05-16,12,8,6,10,6,10,10,10,8
2024-05-17,11,8,9,10,7,10,8,10,7
2024-05-18,12,8,9,9,6,10,11,12,8
2024-05-19,10,7,7,10,6,10,8,10,7
2024-05-20,13,8,6,10,6,9,9,12,8
2024-05-21,12,7,6,10,7,10,10,11,7
2024-05-22,13,7,5,10,8,10,11,10,7
2024-05-23,10,6,8,10,7,10,8,10,7
2024-05-24,12,6,6,10,4,10,8,12,7
2024-05-25,12,7,8,9,8,10,11,10,6
2024-05-26,11,9,8,10,7,10,6,10,6
