time,total,ipv4,ipv6,torv2,torv3,i2p,cjdns
2024-12-06,10008,4573,2110,0,2930,390,5
2024-12-07,9986,4570,2104,0,2922,385,5
2024-12-08,10507,4979,2150,0,2980,394,4
2024-12-09,10390,4940,2145,0,2923,378,4
2024-12-10,10260,4901,2140,0,2850,365,4
2024-12-11,10228,4906,2141,0,2812,365,4
2024-12-12,7344,4845,2122,0,16,357,4
2024-12-13,7391,4883,2126,0,16,362,4
2024-12-14,7426,4904,2134,0,15,369,4
2024-12-15,7462,4927,2142,0,14,375,4
2024-12-16,7458,4932,2137,0,15,370,4
2024-12-17,7616,5023,2169,0,15,405,4
2024-12-18,7572,4994,2158,0,15,401,4
2024-12-19,8391,5496,2182,0,24,682,7
2024-12-20,8319,5457,2168,0,23,664,7
2024-12-21,8335,5470,2172,0,23,662,8
2024-12-22,7901,5028,2176,0,23,666,8
2024-12-23,7900,5026,2176,0,23,667,8
2024-12-24,7904,5023,2176,0,22,675,8
2024-12-25,8021,5090,2213,0,16,694,8
2024-12-26,8082,5134,2223,0,14,704,7
2024-12-27,8107,5145,2226,0,15,714,7
2024-12-28,8244,5238,2252,0,15,732,7
2024-12-29,8180,5201,2244,0,14,714,7
2024-12-30,8156,5185,2248,0,13,703,7
2024-12-31,8134,5172,2240,0,9,706,7
2025-01-01,8180,5211,2243,0,9,710,7
2025-01-02,8297,5308,2262,0,6,714,7
2025-01-03,8488,5463,2278,0,7,733,7
2025-01-04,8562,5506,2289,0,8,752,7
2025-01-05,8590,5515,2304,0,7,757,7
2025-01-06,8619,5532,2308,0,12,761,6
2025-01-07,8627,5538,2307,0,11,765,6
2025-01-08,8791,5689,2313,0,11,772,6
2025-01-09,9231,6106,2321,0,12,786,6
2025-01-10,9267,6126,2327,0,12,796,6
2025-01-11,9343,6176,2343,0,13,805,6
2025-01-12,10991,6192,2345,0,1647,801,6
2025-01-13,11031,6219,2354,0,1640,812,6
2025-01-14,11033,6219,2349,0,1631,828,6
2025-01-15,11008,6223,2356,0,1579,844,6
2025-01-16,10996,6204,2361,0,1573,852,6
2025-01-17,11026,6225,2374,0,1569,852,6
2025-01-18,11098,6261,2388,0,1593,850,6
2025-01-19,11120,6277,2388,0,1595,853,7
2025-01-20,11204,6304,2400,0,1627,866,7
2025-01-21,11204,6304,2407,0,1611,875,7
2025-01-22,11572,6727,2404,0,1549,885,7
2025-01-23,11564,6733,2405,0,1546,873,7
2025-01-24,11577,6768,2403,0,1530,870,6
2025-01-25,12095,6771,2403,0,2049,866,6
2025-01-26,12183,6811,2416,0,2082,868,6
2025-01-27,12220,6826,2412,0,2116,860,6
2025-01-28,12176,6825,2416,0,2069,861,5
2025-01-29,12436,6827,2412,0,2330,862,5
2025-01-30,12816,6818,2403,0,2720,870,5
2025-01-31,13903,6803,2406,0,3815,874,5
2025-02-01,13987,6787,2408,0,3909,878,5
2025-02-02,14728,6791,2410,0,4634,888,5
2025-02-03,14723,6788,2419,0,4631,880,5
2025-02-04,14695,6776,2419,0,4615,880,5
2025-02-05,14957,6790,2413,0,4860,889,5
2025-02-06,14951,6808,2415,0,4830,893,5
2025-02-07,15061,6819,2422,0,4920,895,5
2025-02-08,15200,7018,2431,0,4842,904,5
2025-02-09,14919,6757,2438,0,4810,909,5
2025-02-10,13736,6662,2446,0,3703,920,5
2025-02-11,13554,6610,2457,0,3552,930,5
2025-02-12,12966,6549,2450,0,3032,930,5
2025-02-13,12952,6550,2457,0,3004,936,5
2025-02-14,13046,6610,2462,0,3035,934,5
2025-02-15,13080,6603,2472,0,3063,937,5
2025-02-16,13159,6624,2482,0,3114,934,5
2025-02-17,13118,6627,2496,0,3060,930,5
2025-02-18,13104,6608,2498,0,3062,931,5
2025-02-19,13027,6598,2499,0,2990,935,5
2025-02-20,13147,6635,2507,0,3015,985,5
2025-02-21,13154,6602,2514,0,3070,963,5
2025-02-22,13302,6610,2521,0,3206,960,5
2025-02-23,13208,6618,2528,0,3101,956,5
2025-02-24,13281,6631,2532,0,3147,965,6
2025-02-25,13257,6616,2534,0,3131,970,6
2025-02-26,13305,6599,2531,0,3197,971,7
2025-02-27,13071,6577,2531,0,2988,968,7
2025-02-28,13015,6440,2531,0,3075,962,7
2025-03-01,13073,6437,2535,0,3131,963,7
2025-03-02,13123,6438,2546,0,3166,966,7
2025-03-03,13074,6423,2542,0,3132,970,7
2025-03-04,13128,6438,2545,0,3163,975,7
2025-03-05,13059,6407,2546,0,3141,958,7
2025-03-06,13054,6391,2546,0,3140,970,7
2025-03-07,13083,6389,2546,0,3170,971,7
2025-03-08,13130,6394,2551,0,3200,978,7
2025-03-09,13217,6405,2563,0,3270,972,7
2025-03-10,13237,6414,2575,0,3253,988,7
2025-03-11,13242,6395,2578,0,3271,991,7
2025-03-12,13294,6418,2575,0,3305,989,7
2025-03-13,13151,6423,2441,0,3285,995,7
2025-03-14,13417,6596,2439,0,3388,987,7
2025-03-15,14559,7015,2444,0,4102,992,6
2025-03-16,14637,7035,2448,0,4163,984,7
2025-03-17,14684,7065,2453,0,4174,985,7
2025-03-18,13226,7056,2458,0,2718,987,7
2025-03-19,13224,7057,2455,0,2716,989,7
2025-03-20,13215,7046,2450,0,2720,992,7
2025-03-21,13214,7053,2452,0,2707,995,7
2025-03-22,13308,7072,2466,0,2757,1006,7
2025-03-23,13315,7073,2484,0,2746,1004,8
2025-03-24,13261,7066,2482,0,2698,1007,8
2025-03-25,13300,7073,2492,0,2713,1014,8
2025-03-26,13379,7070,2500,0,2782,1019,8
2025-03-27,13398,7070,2506,0,2788,1026,8
2025-03-28,13400,7086,2507,0,2763,1036,8
2025-03-29,13367,7098,2519,0,2700,1043,7
2025-03-30,13685,7110,2530,0,2985,1053,7
2025-03-31,13831,7241,2539,0,2981,1063,7
2025-04-01,13842,7228,2540,0,2990,1077,7
2025-04-02,13817,7245,2541,0,2930,1094,7
2025-04-03,13467,7033,2542,0,2816,1069,7
2025-04-04,13430,7020,2546,0,2776,1081,7
2025-04-05,13316,7025,2540,0,2638,1107,6
2025-04-06,13033,6695,2552,0,2657,1123,6
2025-04-07,13025,6720,2561,0,2618,1120,6
2025-04-08,13042,6729,2566,0,2616,1125,6
2025-04-09,13048,6723,2557,0,2625,1137,6
2025-04-10,13078,6702,2558,0,2666,1146,6
2025-04-11,13063,6717,2566,0,2617,1157,6
2025-04-12,13086,6734,2577,0,2614,1155,6
2025-04-13,14109,6760,2734,0,3457,1152,6
2025-04-14,14142,6772,2748,0,3454,1162,6
2025-04-15,14128,6757,2745,0,3445,1175,6
2025-04-16,13742,6751,2747,0,3057,1181,6
2025-04-17,13654,6727,2758,0,2996,1167,6
2025-04-18,15282,6725,2765,0,4623,1163,6
2025-04-19,15375,6735,2770,0,4707,1157,6
2025-04-20,15458,6740,2773,0,4782,1157,6
2025-04-21,15495,6746,2786,0,4796,1161,6
2025-04-22,15424,6753,2793,0,4716,1156,6
2025-04-23,15451,6743,2790,0,4766,1146,6
2025-04-24,15417,6738,2786,0,4721,1166,6
2025-04-25,15367,6740,2787,0,4661,1173,6
2025-04-26,14587,6750,2792,0,3869,1171,5
2025-04-27,14584,6755,2800,0,3862,1162,5
2025-04-28,14597,6747,2804,0,3870,1171,5
2025-04-29,14540,6716,2783,0,3893,1142,6
2025-04-30,14485,6707,2785,0,3847,1140,6
2025-05-01,14502,6719,2791,0,3843,1143,6
2025-05-02,14480,6719,2788,0,3832,1135,6
2025-05-03,14535,6709,2783,0,3896,1141,6
2025-05-04,14913,6925,2781,0,4046,1155,6
2025-05-05,14942,6951,2786,0,4047,1152,6
2025-05-06,15097,6948,2782,0,4213,1148,6
2025-05-07,15324,7250,2776,0,4157,1135,6
2025-05-08,15342,7251,2776,0,4179,1130,6
2025-05-09,15338,7271,2787,0,4147,1127,6
2025-05-10,15376,7287,2798,0,4161,1124,6
2025-05-11,15383,7300,2801,0,4161,1115,6
2025-05-12,15464,7301,2809,0,4246,1101,7
2025-05-13,15449,7312,2812,0,4224,1094,7
2025-05-14,15245,7293,2822,0,4020,1103,7
2025-05-15,15195,7242,2820,0,4037,1089,7
2025-05-16,15194,7244,2811,0,4040,1092,7
2025-05-17,15696,7241,2812,0,4539,1097,7
2025-05-18,15766,7252,2817,0,4589,1101,7
2025-05-19,15573,7077,2826,0,4583,1080,7
2025-05-20,15504,7064,2821,0,4545,1067,7
2025-05-21,15504,7049,2820,0,4570,1058,7
2025-05-22,15434,7027,2825,0,4518,1057,7
2025-05-23,15445,7031,2826,0,4522,1059,7
2025-05-24,15445,7017,2829,0,4521,1071,7
2025-05-25,15519,7051,2829,0,4568,1064,7
2025-05-26,15542,7052,2835,0,4584,1064,7
2025-05-27,16421,7036,2836,0,5486,1056,7
2025-05-28,16403,7018,2834,0,5475,1069,7
2025-05-29,16497,7060,2835,0,5526,1069,7
2025-05-30,16628,7072,2846,0,5619,1084,7
2025-05-31,16703,7098,2852,0,5670,1076,7
2025-06-01,16604,7102,2865,0,5553,1077,7
2025-06-02,16659,7099,2863,0,5608,1082,7
2025-06-03,16599,7094,2863,0,5558,1077,7
2025-06-04,16574,7080,2861,0,5543,1083,7
2025-06-05,16708,7083,2868,0,5667,1083,7
2025-06-06,16435,7071,2871,0,5407,1079,7
2025-06-07,16448,7084,2870,0,5402,1085,7
2025-06-08,16565,7121,2875,0,5482,1080,7
2025-06-09,16187,6711,2876,0,5508,1085,7
2025-06-10,16199,6696,2868,0,5560,1068,7
2025-06-11,16182,6685,2862,0,5559,1069,7
2025-06-12,16206,6698,2855,0,5569,1076,8
2025-06-13,16206,6707,2848,0,5581,1062,8
2025-06-14,16481,6738,2853,0,5831,1051,8
