time,sipa,bluematt,dashjr,bitcoinstats,schnelli,todd,provoost,emzy,wiz
2023-05-26,25.0.0,25.99.0,22.0.0,25.0.0,24.0.1,24.0.1,25.99.0,25.0.0,24.0.1
2023-05-27,25.99.0,25.99.0,22.0.0,24.99.0,24.0.1,25.99.0,24.99.0,24.1.0,25.99.0
2023-05-28,24.99.0,25.99.0,24.0.1,25.0.0,25.0.0,25.99.0,25.0.0,25.0.0,25.99.0
2023-05-29,25.0.0,25.99.0,25.0.0,25.0.0,24.1.0,25.0.0,24.1.0,25.99.0,25.0.0
2023-05-30,24.99.0,25.99.0,22.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0
2023-05-31,25.99.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0
2023-06-01,25.0.0,25.99.0,22.0.0,25.0.0,24.0.1,25.99.0,25.0.0,25.0.0,25.0.0
2023-06-02,25.0.0,25.99.0,25.0.0,25.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.99.0
2023-06-03,25.0.0,25.99.0,22.0.0,24.0.1,24.0.1,25.0.0,25.0.0,25.0.0,25.99.0
2023-06-04,25.0.0,25.99.0,22.0.0,25.99.0,24.0.1,25.0.0,25.99.0,25.0.0,25.0.0
2023-06-05,25.0.0,25.0.0,22.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0
2023-06-06,25.0.0,25.0.0,22.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.99.0,25.0.0
2023-06-07,25.0.0,25.0.0,22.99.0,25.99.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0
2023-06-08,25.0.0,25.99.0,22.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0
2023-06-09,25.0.0,25.99.0,22.0.0,25.99.0,24.99.0,25.0.0,25.0.0,25.99.0,25.0.0
2023-06-10,25.0.0,25.99.0,22.0.0,25.0.0,24.0.1,25.0.0,25.0.0,25.99.0,25.99.0
2023-06-11,25.0.0,25.0.0,22.0.0,25.99.0,25.0.0,24.99.0,25.99.0,25.99.0,25.0.0
2023-06-12,25.99.0,25.99.0,22.0.0,25.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.0.0
2023-06-13,25.0.0,25.0.0,22.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.99.0,25.0.0
2023-06-14,25.99.0,25.0.0,22.0.0,25.0.0,24.0.1,25.0.0,25.99.0,25.0.0,25.0.0
2023-06-15,25.0.0,25.0.0,22.0.0,25.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.0.0
2023-06-16,25.0.0,25.99.0,22.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.99.0,25.0.0
2023-06-17,25.0.0,25.99.0,22.0.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0,25.0.0
2023-06-18,25.99.0,25.0.0,22.0.0,25.99.0,25.0.0,25.0.0,25.99.0,25.0.0,25.0.0
2023-06-19,25.0.0,25.0.0,22.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0
2023-06-20,25.0.0,25.0.0,22.0.0,25.99.0,24.0.1,25.99.0,25.0.0,25.99.0,25.0.0
2023-06-21,25.99.0,25.99.0,22.1.0,25.99.0,25.99.0,25.0.0,25.0.0,25.0.0,25.99.0
2023-06-22,25.99.0,25.0.0,22.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0
2023-06-23,25.0.0,25.0.0,22.0.0,25.99.0,25.0.0,25.0.0,25.99.0,25.0.0,25.0.0
2023-06-24,25.99.0,25.99.0,22.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.0.0,25.99.0
2023-06-25,25.99.0,25.99.0,22.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.0.0,25.99.0
2023-06-26,25.99.0,25.99.0,22.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0
2023-06-27,25.0.0,25.0.0,22.0.0,25.0.0,25.99.0,25.99.0,25.0.0,25.0.0,25.0.0
2023-06-28,25.0.0,25.0.0,22.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0
2023-06-29,25.99.0,25.99.0,22.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.0.0,25.99.0
2023-06-30,25.99.0,25.0.0,22.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.0.0,25.0.0
2023-07-01,25.0.0,25.0.0,22.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0
2023-07-02,25.0.0,25.99.0,22.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0
2023-07-03,25.0.0,25.99.0,22.99.0,25.0.0,25.0.0,25.99.0,25.99.0,25.99.0,25.99.0
2023-07-04,25.0.0,25.99.0,22.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0
2023-07-05,25.0.0,25.99.0,22.1.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0
2023-07-06,25.99.0,25.0.0,22.0.0,25.99.0,25.99.0,25.0.0,25.99.0,25.0.0,25.0.0
2023-07-07,25.0.0,25.0.0,22.1.0,25.99.0,25.0.0,25.99.0,24.0.1,25.0.0,25.99.0
2023-07-08,25.99.0,25.0.0,22.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0
2023-07-09,25.0.0,25.99.0,22.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0
2023-07-10,25.0.0,25.99.0,22.99.0,25.99.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0
2023-07-11,25.0.0,25.0.0,22.1.0,25.99.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0
2023-07-12,25.0.0,25.99.0,22.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.99.0,25.99.0
2023-07-13,25.99.0,25.0.0,22.1.0,25.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.99.0
2023-07-14,25.0.0,25.0.0,22.0.0,25.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.99.0
2023-07-15,25.99.0,25.0.0,22.99.0,25.99.0,25.0.0,25.99.0,25.99.0,25.0.0,25.99.0
2023-07-16,25.99.0,25.0.0,22.99.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0
2023-07-17,25.99.0,25.0.0,22.99.0,25.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.99.0
2023-07-18,25.0.0,25.0.0,22.0.0,25.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.99.0
2023-07-19,25.99.0,25.99.0,22.99.0,24.0.1,25.99.0,25.0.0,25.0.0,25.0.0,25.0.0
2023-07-20,25.0.0,25.0.0,22.0.0,25.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.99.0
2023-07-21,25.0.0,25.0.0,22.0.0,25.99.0,25.0.0,25.99.0,25.0.0,25.99.0,25.99.0
2023-07-22,25.0.0,25.0.0,22.99.0,25.0.0,25.0.0,25.99.0,25.0.0,25.0.0,25.99.0
2023-07-23,25.0.0,25.99.0,25.0.0,25.0.0,25.99.0,25.0.0,25.99.0,25.99.0,25.99.0
2023-07-24,25.99.0,25.99.0,22.1.0,25.99.0,25.99.0,25.99.0,25.0.0,25.0.0,25.0.0
2023-07-25,25.99.0,25.0.0,22.0.0,25.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.0.0
2023-07-26,25.99.0,25.99.0,22.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.99.0,25.99.0
2023-07-27,25.0.0,25.0.0,22.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0
2023-07-28,25.0.0,25.0.0,22.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0
2023-07-29,25.0.0,25.99.0,22.99.0,25.0.0,25.0.0,25.99.0,25.99.0,25.0.0,25.0.0
2023-07-30,25.0.0,25.99.0,22.1.0,25.0.0,25.99.0,25.0.0,25.0.0,25.99.0,25.99.0
2023-07-31,25.0.0,25.99.0,22.99.0,25.99.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0
2023-08-01,25.0.0,25.0.0,22.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.99.0,25.0.0
2023-08-02,25.99.0,25.99.0,22.0.0,25.99.0,25.0.0,25.99.0,25.99.0,25.0.0,25.99.0
2023-08-03,25.0.0,25.99.0,22.99.0,25.0.0,25.99.0,25.0.0,25.0.0,25.99.0,25.0.0
2023-08-04,25.0.0,25.99.0,22.0.0,25.99.0,25.0.0,25.99.0,25.99.0,25.0.0,25.0.0
2023-08-05,25.99.0,25.99.0,22.0.0,25.99.0,25.0.0,25.99.0,25.99.0,25.99.0,25.99.0
2023-08-06,25.99.0,25.0.0,22.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0
2023-08-07,25.99.0,25.0.0,22.99.0,25.0.0,25.0.0,25.99.0,25.0.0,25.99.0,25.99.0
2023-08-08,25.99.0,25.0.0,22.0.0,25.99.0,25.99.0,25.0.0,25.99.0,25.0.0,25.99.0
2023-08-09,25.0.0,25.99.0,22.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0
2023-08-10,25.99.0,25.0.0,22.0.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0,25.99.0
2023-08-11,25.99.0,25.99.0,22.0.0,25.99.0,25.0.0,25.99.0,25.0.0,25.99.0,25.99.0
2023-08-12,25.0.0,25.99.0,22.0.0,25.0.0,25.0.0,25.99.0,25.99.0,25.99.0,25.99.0
2023-08-13,25.99.0,25.0.0,22.0.0,25.99.0,25.0.0,25.0.0,25.99.0,25.99.0,25.99.0
2023-08-14,25.0.0,25.99.0,22.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0
2023-08-15,25.99.0,25.99.0,22.0.0,25.99.0,25.0.0,25.99.0,25.0.0,25.0.0,25.0.0
2023-08-16,25.99.0,25.0.0,22.0.0,25.99.0,25.99.0,25.99.0,25.99.0,25.99.0,25.0.0
2023-08-17,25.0.0,25.99.0,22.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.99.0,25.0.0
2023-08-18,25.0.0,25.99.0,22.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0
2023-08-19,25.0.0,25.99.0,22.1.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0
2023-08-20,25.99.0,25.99.0,22.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0
2023-08-21,25.99.0,25.99.0,22.99.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0
2023-08-22,25.99.0,25.0.0,22.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.0.0,25.0.0
2023-08-23,25.99.0,25.0.0,22.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.0.0,25.99.0
2023-08-24,25.0.0,25.99.0,22.1.0,25.99.0,25.0.0,25.99.0,25.99.0,25.0.0,25.99.0
2023-08-25,25.0.0,25.99.0,22.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0
2023-08-26,25.99.0,25.99.0,22.0.0,25.0.0,25.99.0,25.99.0,25.0.0,25.0.0,25.99.0
2023-08-27,25.99.0,25.99.0,22.0.0,25.0.0,25.0.0,25.99.0,25.99.0,25.0.0,25.99.0
2023-08-28,25.99.0,25.0.0,22.0.0,25.99.0,25.99.0,25.0.0,25.99.0,25.0.0,25.99.0
2023-08-29,25.99.0,25.99.0,22.99.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0
2023-08-30,25.99.0,25.99.0,22.0.0,25.0.0,25.0.0,25.99.0,25.99.0,25.0.0,25.0.0
2023-08-31,25.0.0,25.0.0,22.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.0.0,25.99.0
2023-09-01,25.99.0,25.0.0,22.0.0,25.0.0,25.99.0,25.99.0,25.99.0,25.99.0,25.99.0
2023-09-02,25.0.0,25.99.0,22.1.0,25.0.0,25.99.0,25.0.0,25.0.0,25.99.0,25.99.0
2023-09-03,25.0.0,25.0.0,22.99.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0
2023-09-04,25.99.0,25.0.0,22.1.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0
2023-09-05,25.99.0,25.99.0,22.0.0,25.99.0,25.0.0,25.99.0,25.0.0,25.0.0,25.99.0
2023-09-06,25.99.0,25.99.0,22.0.0,25.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.0.0
2023-09-07,25.99.0,25.99.0,22.0.0,25.0.0,25.99.0,25.99.0,25.99.0,25.0.0,25.0.0
2023-09-08,25.0.0,25.0.0,22.0.0,25.99.0,25.99.0,25.0.0,25.0.0,25.99.0,25.0.0
2023-09-09,25.99.0,25.0.0,22.1.0,25.99.0,25.0.0,25.0.0,25.99.0,25.99.0,25.99.0
2023-09-10,25.0.0,25.99.0,22.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.99.0,25.99.0
2023-09-11,25.0.0,25.99.0,22.99.0,25.0.0,25.0.0,25.99.0,25.99.0,25.99.0,25.99.0
2023-09-12,25.99.0,25.99.0,22.0.0,25.99.0,25.99.0,25.99.0,25.0.0,25.99.0,25.0.0
2023-09-13,25.99.0,25.99.0,22.99.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.99.0
2023-09-14,25.99.0,25.0.0,22.1.0,25.0.0,25.99.0,25.0.0,25.99.0,25.99.0,25.99.0
2023-09-15,25.99.0,25.99.0,22.0.0,25.0.0,25.0.0,25.99.0,25.99.0,25.99.0,25.0.0
2023-09-16,25.99.0,25.99.0,22.0.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0,25.0.0
2023-09-17,25.99.0,25.0.0,22.1.0,25.0.0,25.0.0,25.99.0,25.99.0,25.0.0,25.99.0
2023-09-18,25.0.0,25.99.0,,25.99.0,25.0.0,25.99.0,25.0.0,25.99.0,25.0.0
2023-09-19,25.99.0,25.99.0,22.0.0,25.0.0,25.0.0,25.99.0,25.99.0,25.99.0,25.99.0
2023-09-20,25.99.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0
2023-09-21,25.0.0,25.99.0,22.0.0,25.99.0,25.0.0,25.99.0,25.0.0,25.0.0,25.99.0
2023-09-22,25.99.0,25.0.0,22.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0
2023-09-23,25.99.0,25.0.0,22.1.0,25.0.0,25.0.0,25.99.0,25.0.0,25.99.0,25.99.0
2023-09-24,25.99.0,25.99.0,22.0.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0,25.99.0
2023-09-25,25.99.0,25.99.0,22.0.0,25.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.99.0
2023-09-26,25.99.0,25.0.0,22.1.0,25.0.0,25.0.0,25.99.0,25.99.0,25.99.0,25.99.0
2023-09-27,25.0.0,25.0.0,22.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.99.0,25.0.0
2023-09-28,25.99.0,25.99.0,22.99.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0,25.99.0
2023-09-29,25.0.0,25.99.0,22.99.0,25.0.0,25.0.0,25.99.0,25.99.0,25.99.0,25.99.0
2023-09-30,25.99.0,25.99.0,22.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0
2023-10-01,25.99.0,25.99.0,22.1.0,25.99.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0
2023-10-02,25.99.0,25.99.0,22.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0
2023-10-03,25.99.0,25.99.0,22.1.0,25.0.0,25.0.0,25.0.0,25.99.0,25.99.0,25.99.0
2023-10-04,25.99.0,25.99.0,22.0.0,25.99.0,25.0.0,25.99.0,25.99.0,25.99.0,25.99.0
2023-10-05,25.99.0,25.99.0,22.0.0,25.0.0,25.99.0,25.0.0,25.0.0,25.99.0,25.0.0
2023-10-06,25.0.0,25.99.0,22.0.0,25.0.0,25.0.0,25.99.0,25.0.0,25.0.0,25.99.0
2023-10-07,25.99.0,25.0.0,22.99.0,25.0.0,25.0.0,25.99.0,25.99.0,25.0.0,25.99.0
2023-10-08,25.99.0,25.0.0,22.1.0,25.99.0,25.0.0,25.99.0,25.0.0,25.99.0,25.99.0
2023-10-09,25.0.0,25.1.0,22.1.0,25.0.0,25.99.0,25.0.0,25.0.0,25.0.0,25.99.0
2023-10-10,25.0.0,25.0.0,22.99.0,25.99.0,25.0.0,25.99.0,25.0.0,25.0.0,25.99.0
2023-10-11,25.0.0,25.0.0,22.1.0,25.99.0,25.99.0,25.99.0,25.0.0,25.99.0,25.0.0
2023-10-12,25.99.0,25.0.0,22.99.0,25.99.0,25.0.0,25.0.0,25.99.0,25.99.0,25.99.0
2023-10-13,25.99.0,25.0.0,22.1.0,25.0.0,25.99.0,25.0.0,25.99.0,25.99.0,25.0.0
2023-10-14,25.99.0,25.99.0,22.0.0,25.0.0,25.99.0,25.0.0,25.99.0,25.99.0,25.99.0
2023-10-15,25.0.0,25.99.0,22.1.0,25.0.0,25.0.0,25.99.0,25.0.0,25.99.0,25.99.0
2023-10-16,25.99.0,25.99.0,22.99.0,25.99.0,25.0.0,25.99.0,25.99.0,25.0.0,25.0.0
2023-10-17,25.0.0,25.99.0,22.0.0,25.99.0,25.99.0,25.0.0,25.0.0,25.0.0,25.99.0
2023-10-18,25.0.0,25.1.0,22.0.0,25.0.0,23.0.0,25.0.0,25.99.0,25.0.0,25.99.0
2023-10-19,25.99.0,25.0.0,22.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.0.0,25.1.0
2023-10-20,25.99.0,25.1.0,22.99.0,25.0.0,25.0.0,25.99.0,25.99.0,25.1.0,25.1.0
2023-10-21,25.99.0,25.99.0,22.1.0,25.99.0,25.0.0,25.99.0,25.99.0,25.99.0,25.1.0
2023-10-22,25.99.0,25.1.0,22.0.0,25.99.0,25.0.0,25.1.0,25.0.0,25.99.0,25.99.0
2023-10-23,25.99.0,25.1.0,22.0.0,25.1.0,25.0.0,25.99.0,25.99.0,25.1.0,25.99.0
2023-10-24,25.99.0,25.0.0,22.0.0,25.0.0,25.99.0,25.99.0,25.0.0,25.1.0,25.1.0
2023-10-25,26.99.0,25.1.0,22.1.0,25.99.0,25.99.0,25.1.0,26.99.0,26.99.0,25.1.0
2023-10-26,25.1.0,25.1.0,22.99.0,25.0.0,25.0.0,25.1.0,26.99.0,25.99.0,25.1.0
2023-10-27,26.99.0,25.1.0,22.1.0,25.99.0,25.0.0,25.1.0,25.1.0,25.99.0,26.99.0
2023-10-28,25.1.0,25.99.0,22.1.0,25.1.0,25.0.0,25.1.0,26.0.0,26.99.0,25.1.0
2023-10-29,25.1.0,25.99.0,25.1.0,25.1.0,25.1.0,25.1.0,25.1.0,25.1.0,25.1.0
2023-10-30,26.99.0,25.99.0,22.0.0,25.1.0,25.1.0,25.99.0,25.99.0,25.1.0,25.1.0
2023-10-31,26.99.0,26.99.0,22.0.0,25.1.0,26.99.0,25.1.0,25.99.0,26.99.0,25.1.0
2023-11-01,26.99.0,26.99.0,22.0.0,25.1.0,25.1.0,26.99.0,26.99.0,25.1.0,25.99.0
2023-11-02,25.99.0,25.99.0,22.1.0,25.0.0,25.0.0,25.1.0,25.1.0,26.99.0,26.99.0
2023-11-03,25.1.0,25.99.0,22.1.0,25.0.0,25.99.0,25.1.0,25.1.0,26.99.0,25.99.0
2023-11-04,25.1.0,25.99.0,22.0.0,25.1.0,25.1.0,26.99.0,25.99.0,25.0.0,26.99.0
2023-11-05,26.99.0,25.1.0,25.0.0,25.1.0,25.0.0,25.1.0,26.99.0,26.99.0,25.1.0
2023-11-06,25.1.0,26.99.0,22.0.0,25.99.0,25.0.0,25.1.0,25.99.0,26.99.0,25.1.0
2023-11-07,25.99.0,25.1.0,25.1.0,25.1.0,25.1.0,25.1.0,26.99.0,25.99.0,25.1.0
2023-11-08,26.99.0,26.99.0,22.0.0,25.0.0,25.99.0,25.1.0,26.99.0,26.99.0,25.99.0
2023-11-09,25.99.0,25.1.0,22.0.0,25.0.0,25.1.0,25.1.0,25.0.0,25.99.0,25.1.0
2023-11-10,25.1.0,25.1.0,22.0.0,25.0.0,25.1.0,25.1.0,26.99.0,26.99.0,26.99.0
2023-11-11,26.99.0,26.99.0,22.0.0,25.0.0,25.1.0,26.99.0,25.1.0,26.99.0,26.99.0
2023-11-12,26.99.0,25.1.0,22.0.0,25.0.0,25.1.0,26.99.0,26.99.0,26.99.0,26.99.0
2023-11-13,26.99.0,26.99.0,22.1.0,25.99.0,25.1.0,25.1.0,25.1.0,26.99.0,26.99.0
2023-11-14,25.99.0,25.1.0,22.1.0,25.1.0,25.0.0,25.1.0,26.99.0,25.1.0,25.1.0
2023-11-15,25.1.0,26.0.0,22.1.0,25.99.0,25.1.0,25.1.0,25.1.0,26.99.0,26.99.0
2023-11-16,26.99.0,26.99.0,22.0.0,25.99.0,25.0.0,26.99.0,26.99.0,26.99.0,26.99.0
2023-11-17,25.1.0,26.99.0,22.1.0,25.0.0,25.1.0,25.1.0,26.99.0,26.99.0,25.1.0
2023-11-18,25.1.0,25.1.0,22.0.0,25.1.0,25.1.0,25.99.0,26.99.0,25.1.0,25.1.0
2023-11-19,25.1.0,25.1.0,22.0.0,25.1.0,26.99.0,25.1.0,25.1.0,26.99.0,26.99.0
2023-11-20,26.99.0,25.1.0,22.1.0,25.1.0,25.1.0,26.99.0,25.1.0,25.1.0,26.99.0
2023-11-21,26.99.0,25.1.0,22.0.0,25.1.0,25.1.0,25.1.0,26.99.0,26.99.0,25.99.0
2023-11-22,26.99.0,25.1.0,22.0.0,25.1.0,25.99.0,26.99.0,25.1.0,25.1.0,25.1.0
2023-11-23,25.1.0,26.0.0,22.0.0,25.1.0,26.99.0,26.99.0,26.99.0,26.99.0,25.1.0
2023-11-24,26.99.0,25.99.0,22.0.0,25.1.0,25.1.0,25.1.0,25.1.0,25.1.0,25.1.0
2023-11-25,25.1.0,26.99.0,22.0.0,25.1.0,25.1.0,26.99.0,26.0.0,25.1.0,25.1.0
2023-11-26,26.0.0,25.1.0,22.0.0,25.1.0,25.1.0,25.1.0,25.99.0,26.99.0,25.1.0
2023-11-27,25.1.0,25.1.0,25.0.0,25.99.0,24.0.1,26.99.0,26.0.0,26.99.0,25.1.0
2023-11-28,25.1.0,25.1.0,22.0.0,25.1.0,25.1.0,25.1.0,25.1.0,25.1.0,25.1.0
2023-11-29,25.1.0,26.99.0,22.0.0,25.1.0,25.1.0,26.99.0,25.1.0,26.99.0,26.99.0
2023-11-30,26.0.0,25.1.0,22.1.0,25.1.0,25.0.0,26.99.0,25.1.0,26.0.0,26.99.0
2023-12-01,26.0.0,26.99.0,22.99.0,25.1.0,26.0.0,25.1.0,25.1.0,25.1.0,25.1.0
2023-12-02,26.0.0,25.1.0,22.0.0,25.1.0,25.1.0,25.1.0,25.99.0,26.99.0,25.1.0
2023-12-03,26.99.0,25.1.0,22.0.0,25.1.0,25.1.0,26.99.0,26.0.0,26.99.0,25.1.0
2023-12-04,26.0.0,26.0.0,22.0.0,25.1.0,25.1.0,26.99.0,25.1.0,26.99.0,26.99.0
2023-12-05,25.1.0,26.0.0,22.0.0,25.1.0,25.1.0,25.1.0,25.1.0,26.99.0,25.1.0
2023-12-06,26.99.0,25.1.0,22.0.0,26.99.0,25.1.0,25.1.0,26.0.0,25.1.0,25.1.0
2023-12-07,25.1.0,25.1.0,22.1.0,26.0.0,26.99.0,26.99.0,26.99.0,26.99.0,26.99.0
2023-12-08,26.99.0,25.99.0,22.99.0,26.0.0,25.1.0,26.0.0,26.99.0,26.0.0,26.99.0
2023-12-09,26.99.0,26.0.0,22.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.99.0
2023-12-10,26.99.0,26.0.0,22.1.0,26.0.0,25.1.0,26.0.0,26.0.0,26.99.0,26.0.0
2023-12-11,26.99.0,26.99.0,25.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0
2023-12-12,26.0.0,26.99.0,22.0.0,25.1.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0
2023-12-13,26.0.0,26.99.0,25.0.0,25.99.0,26.99.0,26.0.0,26.99.0,26.99.0,26.0.0
2023-12-14,25.1.0,26.0.0,25.0.0,26.0.0,25.0.0,26.0.0,25.1.0,26.0.0,26.0.0
2023-12-15,26.99.0,26.0.0,22.99.0,26.0.0,26.0.0,26.0.0,25.1.0,26.0.0,26.99.0
2023-12-16,26.0.0,26.0.0,22.99.0,25.1.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0
2023-12-17,26.0.0,26.99.0,22.1.0,26.0.0,25.99.0,26.0.0,26.0.0,26.0.0,26.0.0
2023-12-18,26.0.0,26.0.0,22.1.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0
2023-12-19,26.0.0,26.99.0,22.0.0,26.0.0,25.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2023-12-20,26.0.0,26.99.0,25.0.0,25.99.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0
2023-12-21,26.99.0,26.0.0,25.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2023-12-22,26.0.0,26.0.0,22.0.0,26.0.0,25.1.0,26.0.0,26.0.0,26.99.0,26.0.0
2023-12-23,26.99.0,26.99.0,22.0.0,26.99.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0
2023-12-24,26.99.0,26.99.0,22.99.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2023-12-25,26.0.0,25.1.0,22.99.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0,26.0.0
2023-12-26,26.0.0,26.0.0,22.99.0,26.0.0,26.99.0,26.0.0,26.0.0,26.0.0,26.99.0
2023-12-27,26.99.0,26.0.0,22.1.0,26.0.0,26.99.0,26.0.0,26.0.0,26.99.0,26.99.0
2023-12-28,26.99.0,26.0.0,22.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.99.0,26.0.0
2023-12-29,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0,26.99.0,26.0.0,26.99.0
2023-12-30,26.99.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0,26.99.0,26.0.0,26.0.0
2023-12-31,26.99.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-01-01,26.99.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0,26.0.0
2024-01-02,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,25.1.0,26.99.0,26.0.0
2024-01-03,26.99.0,26.99.0,25.99.0,25.1.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-01-04,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-01-05,26.99.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.99.0,26.99.0,26.0.0
2024-01-06,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-01-07,26.0.0,26.0.0,25.99.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0,26.0.0
2024-01-08,26.99.0,26.99.0,25.99.0,25.1.0,26.0.0,26.0.0,26.99.0,26.0.0,26.99.0
